SNP_ID,chr_name,POS
6890,AC15,20184379
6891,AC15,63470887
6892,AC15,33684777
6893,AC15,51800703
6894,AC15,35585386
6895,AC15,443847
6896,AC15,59951144
6897,AC15,24020549
6898,AC15,60827824
6899,AC15,30575443
6900,AC15,27076728
6901,AC15,1773373
6902,AC15,32745104
6903,AC15,66026026
6904,AC15,35530117
6905,AC15,27498794
6906,AC15,52440022
6907,AC15,54717701
6908,AC15,2497034
6909,AC15,9521310
6910,AC15,6730750
6911,AC15,13372723
6912,AC15,15209988
6913,AC15,48274539
6914,AC15,34799505
6915,AC15,39321152
6916,AC15,17827695
6917,AC15,28921011
6918,AC15,45756820
6919,AC15,347112
6920,AC15,59334125
6921,AC15,58820840
6922,AC15,63561047
6923,AC15,32275982
6924,AC15,49227113
6925,AC15,21511196
6926,AC15,45235327
6927,AC15,50133925
6928,AC15,35837449
6929,AC15,23021239
6930,AC15,10921721
6931,AC15,36881021
6932,AC15,23768802
6933,AC15,33320322
6934,AC15,4696238
6935,AC15,26616854
6936,AC15,27418166
6937,AC15,51345895
6938,AC15,9878580
6939,AC15,178889
6940,AC15,44490045
6941,AC15,31802284
6942,AC15,17144172
6943,AC15,35288348
6944,AC15,458353
6945,AC15,18239833
6946,AC15,24754109
6947,AC15,61342961
6948,AC15,16868567
6949,AC15,55729979
6950,AC15,41396886
6951,AC15,60192925
6952,AC15,10151832
6953,AC15,59429336
6954,AC15,24316345
6955,AC15,10775515
6956,AC15,53097606
6957,AC15,4456134
6958,AC15,37216821
6959,AC15,4599081
6960,AC15,34980147
6961,AC15,50100725
6962,AC15,17792627
6963,AC15,6368474
6964,AC15,54702686
6965,AC15,45654368
6966,AC15,41129430
6967,AC15,468105
6968,AC15,24280331
6969,AC15,32223680
6970,AC15,33320420
6971,AC15,52163231
6972,AC15,67007339
6973,AC15,28628827
6974,AC15,50883917
6975,AC15,10024033
6976,AC15,12728103
6977,AC15,291445
6978,AC15,35254400
6979,AC15,25433876
6980,AC15,22172182
6981,AC15,49226742
6982,AC15,60041227
6983,AC15,51328327
6984,AC15,25398155
6985,AC15,35530183
6986,AC15,11187825
6987,AC15,4696139
6988,AC15,15226057
6989,AC15,44488951
6990,AC15,34292972
6991,AC15,486628
6992,AC15,24280597
6993,AC15,53674464
6994,AC16,17530994
6995,AC16,4336378
6996,AC16,12665283
6997,AC16,21390098
6998,AC16,5091222
6999,AC16,31842864
7000,AC16,12994133
7001,AC16,9228744
7002,AC16,11030213
7003,AC16,12746300
7004,AC16,8878951
7005,AC16,18801131
7006,AC16,28242731
7007,AC16,10232927
7008,AC16,29828523
7009,AC16,14457898
7010,AC16,17687791
7011,AC16,17687596
7012,AC16,17694840
7013,AC16,27283042
7014,AC16,23927181
7015,AC16,10232991
7016,AC16,1621549
7017,AC16,14586559
7018,AC16,4982307
7019,AC16,8054633
7020,AC16,8055508
7021,AC16,27334068
7022,AC16,27334794
7023,AC16,8190982
7024,AC16,8191554
7025,AC16,9854503
7026,AC16,37137078
7027,AC16,24848498
7028,AC16,24863937
7029,AC16,24864016
7030,AC16,25031291
7031,AC16,25032752
7032,AC16,25157147
7033,AC16,15598170
7034,AC16,15494602
7035,AC16,22411014
7036,AC16,22412326
7037,AC16,22528157
7038,AC16,23510537
7039,AC16,23510909
7040,AC16,6121587
7041,AC16,8166728
7042,AC16,8393438
7043,AC16,12643167
7044,AC16,41086143
7045,AC16,31353256
7046,AC16,31350012
7047,AC16,31233476
7048,AC16,24555648
7049,AC16,24546313
7050,AC16,26320426
7051,AC16,26428448
7052,AC16,26510776
7053,AC16,26616844
7054,AC16,26655224
7055,AC16,32366928
7056,AC16,30360585
7057,AC16,30206657
7058,AC16,30053996
7059,AC16,15736370
7060,AC16,4690432
7061,AC16,37020000
7062,AC16,37141272
7063,AC16,37204495
7064,AC16,37271036
7065,AC16,37301893
7066,AC16,18382962
7067,AC16,19238076
7068,AC16,19238398
7069,AC16,20967914
7070,AC16,20969248
7071,AC16,6541703
7072,AC16,7856538
7073,AC16,7856622
7074,AC16,7965111
7075,AC16,7965466
7076,AC16,8390661
7077,AC16,8719920
7078,AC16,8785381
7079,AC16,8820336
7080,AC16,9375415
7081,AC16,9443571
7082,AC16,9520661
7083,AC16,9834049
7084,AC16,10421061
7085,AC16,10425362
7086,AC16,10426995
7087,AC16,10427913
7088,AC16,11557935
7089,AC16,13278763
7090,AC16,13377151
7091,AC16,13730641
7092,AC16,13747608
7093,AC16,39744433
7094,AC16,39604637
7095,AC16,39344874
7096,AC16,39344823
7097,AC16,39272251
7098,AC16,41861744
7099,AC16,41814440
7100,AC16,41717283
7101,AC16,41574404
7102,AC16,29300773
7103,AC16,29386897
7104,AC16,29390095
7105,AC16,29608315
7106,AC16,29618557
7107,AC16,29725309
7108,AC16,29736356
7109,AC16,29736412
7110,AC16,29825830
7111,AC16,29828103
7112,AC16,35454928
7113,AC16,32033701
7114,AC16,32029854
7115,AC16,31572866
7116,AC16,31482278
7117,AC16,31456081
7118,AC16,40745942
7119,AC16,16922062
7120,AC16,17546049
7121,AC16,32626586
7122,AC16,32604340
7123,AC16,26656442
7124,AC16,2650448
7125,AC16,11475437
7126,AC16,11475498
7127,AC16,6523505
7128,AC16,37071009
7129,AC16,33262321
7130,AC16,20432497
7131,AC16,27855126
7132,AC16,37728979
7133,AC16,36559542
7134,AC16,10089709
7135,AC16,8190948
7136,AC16,29702446
7137,AC16,28566621
7138,AC16,12862517
7139,AC16,11623629
7140,AC16,832692
7141,AC16,12035578
7142,AC16,27410555
7143,AC16,6438068
7144,AC16,6438085
7145,AC16,12753913
7146,AC16,30849122
7147,AC16,21549903
7148,AC16,18815356
7149,AC16,2354496
7150,AC16,3605495
7151,AC16,40171694
7152,AC16,40171656
7153,AC16,29828313
7154,AC16,1332098
7155,AC16,30024776
7156,AC16,19921658
7157,AC16,17814551
7158,AC16,35015119
7159,AC16,8948372
7160,AC16,6344772
7161,AC16,21417781
7162,AC16,14461429
7163,AC16,34339582
7164,AC16,7880653
7165,AC16,31572380
7166,AC16,8797059
7167,AC16,10161453
7168,AC16,2354466
7169,AC16,17711799
7170,AC16,10292217
7171,AC16,14461352
7172,AC16,19513594
7173,AC16,28580845
7174,AC16,231495
7175,AC16,18826605
7176,AC16,21281014
7177,AC16,2730393
7178,AC16,20958214
7179,AC16,6009993
7180,AC16,28379421
7181,AC16,1786842
7182,AC16,2300282
7183,AC16,2426761
7184,AC16,4009949
7185,AC16,4332522
7186,AC16,5316481
7187,AC16,5253863
7188,AC16,5128475
7189,AC16,36794794
7190,AC16,36859330
7191,AC16,37064308
7192,AC16,37320116
7193,AC16,37446588
7194,AC16,17935192
7195,AC16,19198088
7196,AC16,19509934
7197,AC16,20020133
7198,AC16,20393990
7199,AC16,20587013
7200,AC16,20649139
7201,AC16,20775668
7202,AC16,20900733
7203,AC16,20963251
7204,AC16,21088354
7205,AC16,21213493
7206,AC16,21275524
7207,AC16,5806760
7208,AC16,7855730
7209,AC16,8236471
7210,AC16,8553601
7211,AC16,9438970
7212,AC16,9626168
7213,AC16,10128266
7214,AC16,10255818
7215,AC16,13332047
7216,AC16,13709074
7217,AC16,40493219
7218,AC16,1523784
7219,AC16,1461716
7220,AC16,1149348
7221,AC16,1086469
7222,AC16,399451
7223,AC16,39285605
7224,AC16,41700086
7225,AC16,41445268
7226,AC16,35175408
7227,AC16,32034237
7228,AC16,31958175
7229,AC16,31098096
7230,AC16,40815181
7231,AC16,40877848
7232,AC16,41002118
7233,AC16,25924999
7234,AC16,35747602
7235,AC16,25627099
7236,AC16,26773242
7237,AC16,32360598
7238,AC16,34261716
7239,AC16,27624163
7240,AC16,27751071
7241,AC16,27939319
7242,AC16,28707846
7243,AC16,28770595
7244,AC16,29021912
7245,AC16,30905850
7246,AC16,30708413
7247,AC16,30582162
7248,AC16,30519327
7249,AC16,30390657
7250,AC16,30266074
7251,AC16,30970494
7252,AC16,16745051
7253,AC16,16112037
7254,AC16,15487782
7255,AC16,15363416
7256,AC16,15113171
7257,AC16,15050343
7258,AC16,14550737
7259,AC16,32892203
7260,AC16,22710639
7261,AC16,41863448
7262,AC16,29286569
7263,AC16,31388440
7264,AC16,31388368
7265,AC16,24661052
7266,AC16,24640509
7267,AC16,24627150
7268,AC16,25630920
7269,AC16,25579090
7270,AC16,26716738
7271,AC16,39020486
7272,AC16,27395373
7273,AC16,27646442
7274,AC16,28110375
7275,AC16,28436784
7276,AC16,28993569
7277,AC16,30375403
7278,AC16,30372509
7279,AC16,15407576
7280,AC16,5671863
7281,AC16,37406718
7282,AC16,37413358
7283,AC16,18072799
7284,AC16,9220989
7285,AC16,9267899
7286,AC16,10025441
7287,AC16,10266638
7288,AC16,11068491
7289,AC16,40413266
7290,AC16,39791638
7291,AC16,28082571
7292,AC16,38517453
7293,AC16,6382416
7294,AC16,29828303
7295,AC16,3314912
7296,AC16,18505970
7297,AC16,20207216
7298,AC16,9879193
7299,AC16,41827731
7300,AC16,29060462
7301,AC16,29248894
7302,AC16,29313072
7303,AC16,29376034
7304,AC16,29566015
7305,AC16,29880622
7306,AC16,29943749
7307,AC16,31573831
7308,AC16,31228592
7309,AC16,37934123
7310,AC16,38072957
7311,AC16,17697484
7312,AC16,28191658
7313,AC16,28441873
7314,AC16,30011071
7315,AC16,3884699
7316,AC16,4659526
7317,AC16,28832625
7318,AC16,26547466
7319,AC16,10317906
7320,AC16,27673193
7321,AC16,24547404
7322,AC16,39517259
7323,AC16,1346427
7324,AC16,2509721
7325,AC16,39868834
7326,AC16,41890114
7327,AC16,38010660
7328,AC16,21260787
7329,AC16,36730386
7330,AC16,18236953
7331,AC16,15464058
7332,AC16,37194100
7333,AC16,13005381
7334,AC16,32162984
7335,AC16,16598129
7336,AC16,5076378
7337,AC16,24148493
7338,AC16,25076373
7339,AC16,19322514
7340,AC16,28994375
7341,AC16,21260597
7342,AC16,7389274
7343,AC16,19384618
7344,AC16,28380519
7345,AC16,15040527
7346,AC16,8349642
7347,AC16,26745345
7348,AC16,2112120
7349,AC16,2529795
7350,AC16,30644541
7351,AC16,2529930
7352,AC16,3442555
7353,AC16,9764324
7354,AC16,8117719
7355,AC16,26646060
7356,AC16,40453648
7357,AC16,6411707
7358,AC16,16590118
7359,AC16,19381543
7360,AC16,41342025
7361,AC16,29603635
7362,AC16,11428650
7363,AC16,28367210
7364,AC16,5392716
7365,AC16,20361546
7366,AC16,9739824
7367,AC16,25383027
7368,AC16,3601603
7369,AC16,9520553
7370,AC16,11191629
7371,AC16,41717136
7372,AC16,38822287
7373,AC16,31303164
7374,AC16,12643221
7375,AC16,2509379
7376,AC16,36923234
7377,AC16,2506989
7378,AC16,39340994
7379,AC16,37270324
7380,AC16,5754367
7381,AC16,29217482
7382,AC16,11187994
7383,AC16,31436730
7384,AC16,8044360
7385,AC16,13596488
7386,AC16,2841875
7387,AC16,41333926
7388,AC16,25621911
7389,AC16,20360743
7390,AC16,7183535
7391,AC16,4257235
7392,AC16,21144236
7393,AC16,40453472
7394,AC16,41463719
7395,AC16,41862064
7396,AC16,23580101
7397,AC16,29286262
7398,AC16,31229735
7399,AC16,5390781
7400,AC16,17518190
7401,AC16,32227324
7402,AC16,29548263
7403,AC16,7511480
7404,AC16,41334061
7405,AC16,39680018
7406,AC16,29386303
7407,AC16,29628050
7408,AC16,8443042
7409,AC16,20982721
7410,AC16,29448100
7411,AC16,31435213
7412,AC16,39824590
7413,AC16,4690659
7414,AC16,36477038
7415,AC17,25193270
7416,AC17,35565644
7417,AC17,37162078
7418,AC17,16314917
7419,AC17,16323740
7420,AC17,32580338
7421,AC17,32028302
7422,AC17,40145974
7423,AC17,6728248
7424,AC17,39021704
7425,AC17,37083946
7426,AC17,326436
7427,AC17,19554283
7428,AC17,30594807
7429,AC17,32142767
7430,AC17,11813132
7431,AC17,20089051
7432,AC17,35061021
7433,AC17,33732902
7434,AC17,16164561
7435,AC17,39940467
7436,AC17,6598466
7437,AC17,21327930
7438,AC17,18562180
7439,AC17,26357099
7440,AC17,40141894
7441,AC17,38171775
7442,AC17,22616098
7443,AC17,22616525
7444,AC17,31369002
7445,AC17,22906880
7446,AC17,4280672
7447,AC17,4280706
7448,AC17,19137644
7449,AC17,6093441
7450,AC17,38683386
7451,AC17,1151006
7452,AC17,15515103
7453,AC17,26332805
7454,AC17,24651412
7455,AC17,24511948
7456,AC17,24511339
7457,AC17,33284680
7458,AC17,41540485
7459,AC17,22185555
7460,AC17,22501795
7461,AC17,22850077
7462,AC17,28568150
7463,AC17,38813165
7464,AC17,36839776
7465,AC17,37085209
7466,AC17,37144366
7467,AC17,37499123
7468,AC17,29141082
7469,AC17,30212984
7470,AC17,15568992
7471,AC17,26331912
7472,AC17,26139677
7473,AC17,26072829
7474,AC17,26067366
7475,AC17,25276700
7476,AC17,35338157
7477,AC17,34347104
7478,AC17,34284784
7479,AC17,34255452
7480,AC17,33714152
7481,AC17,33684666
7482,AC17,33624074
7483,AC17,33354509
7484,AC17,8118398
7485,AC17,41489852
7486,AC17,40377014
7487,AC17,39952723
7488,AC17,36136513
7489,AC17,1087129
7490,AC17,38020715
7491,AC17,38179288
7492,AC17,21401879
7493,AC17,22851465
7494,AC17,22859245
7495,AC17,2562505
7496,AC17,32780378
7497,AC17,19801974
7498,AC17,19626460
7499,AC17,16504196
7500,AC17,16734072
7501,AC17,578117
7502,AC17,637732
7503,AC17,9788413
7504,AC17,10432009
7505,AC17,1749159
7506,AC17,18093060
7507,AC17,755156
7508,AC17,900102
7509,AC17,23248439
7510,AC17,20521578
7511,AC17,34929605
7512,AC17,26427859
7513,AC17,27268617
7514,AC17,1266203
7515,AC17,1266200
7516,AC17,506129
7517,AC17,9028647
7518,AC17,26383417
7519,AC17,7505232
7520,AC17,11063305
7521,AC17,30858279
7522,AC17,30531145
7523,AC17,37095350
7524,AC17,24254576
7525,AC17,4305918
7526,AC17,27328628
7527,AC17,38644047
7528,AC17,2692584
7529,AC17,17096890
7530,AC17,25458290
7531,AC17,38590804
7532,AC17,19069056
7533,AC17,33429124
7534,AC17,38714456
7535,AC17,1075876
7536,AC17,23936970
7537,AC17,23237101
7538,AC17,37651053
7539,AC17,18461194
7540,AC17,18563920
7541,AC17,6260126
7542,AC17,9533194
7543,AC17,5147802
7544,AC17,5147809
7545,AC17,6166830
7546,AC17,25193225
7547,AC17,34157554
7548,AC17,5193369
7549,AC17,26194902
7550,AC17,33504143
7551,AC17,26740140
7552,AC17,37204535
7553,AC17,24386272
7554,AC17,31006118
7555,AC17,35086658
7556,AC17,37162518
7557,AC17,24149511
7558,AC17,39213341
7559,AC17,33856403
7560,AC17,33241889
7561,AC17,4593316
7562,AC17,36083190
7563,AC17,6598333
7564,AC17,20592250
7565,AC17,2225621
7566,AC17,36255084
7567,AC17,36379410
7568,AC17,36511020
7569,AC17,18524767
7570,AC17,19160255
7571,AC17,3693591
7572,AC17,4655121
7573,AC17,1249035
7574,AC17,19448802
7575,AC17,38366072
7576,AC17,21358514
7577,AC17,22685453
7578,AC17,22999652
7579,AC17,261402
7580,AC17,7135900
7581,AC17,7011317
7582,AC17,36582943
7583,AC17,36645249
7584,AC17,36708164
7585,AC17,36772085
7586,AC17,36900006
7587,AC17,36964162
7588,AC17,3329762
7589,AC17,3135116
7590,AC17,2749769
7591,AC17,2609948
7592,AC17,32605559
7593,AC17,2161489
7594,AC17,5344829
7595,AC17,1721085
7596,AC17,23736794
7597,AC17,23799520
7598,AC17,6167401
7599,AC17,20291893
7600,AC17,20607237
7601,AC17,21063053
7602,AC17,21127166
7603,AC17,29487564
7604,AC17,29925176
7605,AC17,39673658
7606,AC17,27645105
7607,AC17,25224291
7608,AC17,25096842
7609,AC17,11083157
7610,AC17,24479252
7611,AC17,35746323
7612,AC17,34976010
7613,AC17,34247887
7614,AC17,33871111
7615,AC17,33809090
7616,AC17,33590542
7617,AC17,33527819
7618,AC17,8647690
7619,AC17,2892462
7620,AC17,899988
7621,AC17,20499385
7622,AC17,20773821
7623,AC17,20807874
7624,AC17,39714495
7625,AC17,28735401
7626,AC17,30087477
7627,AC17,30779806
7628,AC17,30789059
7629,AC17,30791524
7630,AC17,15702492
7631,AC17,28303153
7632,AC17,28209927
7633,AC17,27651062
7634,AC17,27565070
7635,AC17,25651437
7636,AC17,25264054
7637,AC17,13960374
7638,AC17,12759591
7639,AC17,24514708
7640,AC17,3934118
7641,AC17,3862059
7642,AC17,22585143
7643,AC17,22704320
7644,AC17,5483602
7645,AC17,5403045
7646,AC17,5392031
7647,AC17,6720794
7648,AC17,28568618
7649,AC17,4831121
7650,AC17,17858760
7651,AC17,30346046
7652,AC17,37650921
7653,AC17,31890317
7654,AC17,20109366
7655,AC17,5534401
7656,AC17,16141380
7657,AC17,38453462
7658,AC17,18309946
7659,AC17,5042705
7660,AC17,891108
7661,AC17,23110608
7662,AC17,23425523
7663,AC17,28534989
7664,AC17,28658312
7665,AC17,28720547
7666,AC17,29296342
7667,AC17,30997573
7668,AC17,38788892
7669,AC17,38589792
7670,AC17,15122441
7671,AC17,15310261
7672,AC17,15435826
7673,AC17,27517098
7674,AC17,27194713
7675,AC17,26810367
7676,AC17,26306488
7677,AC17,33278364
7678,AC17,33146291
7679,AC17,33077583
7680,AC17,8580015
7681,AC17,24413595
7682,AC17,31006317
7683,AC17,37600702
7684,AC17,4592945
7685,AC17,22367687
7686,AC17,38324082
7687,AC17,11063420
7688,AC17,7456908
7689,AC17,10431399
7690,AC17,24022708
7691,AC17,33159518
7692,AC17,2715987
7693,AC17,5463216
7694,AC17,23256441
7695,AC17,14523518
7696,AC17,2630916
7697,AC17,39305375
7698,AC17,6173066
7699,AC17,22869545
7700,AC17,4402588
7701,AC17,25290157
7702,AC17,34568902
7703,AC17,34379612
7704,AC17,15435396
7705,AC17,30143038
7706,AC17,30685656
7707,AC17,36177165
7708,AC17,6609803
7709,AC17,37498309
7710,AC17,29587364
7711,AC17,22869565
7712,AC17,15821037
7713,AC17,40134853
7714,AC17,36417065
7715,AC17,1670546
7716,AC17,34115845
7717,AC17,24644038
7718,AC17,13580336
7719,AC17,24352615
7720,AC17,14649895
7721,AC17,4134900
7722,AC17,7386478
7723,AC17,30087420
7724,AC17,3700218
7725,AC17,37498933
7726,AC17,22950168
7727,AC17,19480624
7728,AC17,38824464
7729,AC17,2679798
7730,AC17,24037800
7731,AC17,2815988
7732,AC17,136169
7733,AC17,34011658
7734,AC17,11591523
7735,AC17,34185619
7736,AC17,39648139
7737,AC17,41431452
7738,AC17,36134559
7739,AC17,34150074
7740,AC17,31919649
7741,AC17,33353758
7742,AC17,30673486
7743,AC17,30840712
7744,AC17,11583527
7745,AC17,22310790
7746,AC17,37981630
7747,AC17,24994114
7748,AC17,30354393
7749,AC17,20807489
7750,AC17,22981477
7751,AC17,4178740
7752,AC17,37975868
7753,AC17,36439975
7754,AC17,22923474
7755,AC17,33354617
7756,AC17,28209228
7757,AC17,28567493
7758,AC17,15004800
7759,AC17,28011384
7760,AC17,30606929
7761,AC17,23028639
7762,AC17,4151123
7763,AC17,10155006
7764,AC17,25162241
7765,AC17,4814029
7766,AC17,29226600
7767,AC17,34346841
7768,AC17,5485116
7769,AC17,2640102
7770,AC17,37084290
7771,AC17,22497507
7772,AC17,31321407
7773,AC17,36319087
7774,AC17,21868195
7775,AC17,16670527
7776,AC17,5098656
7777,AC18,8198062
7778,AC18,52580468
7779,AC18,32281777
7780,AC18,33885673
7781,AC18,39370223
7782,AC18,20496943
7783,AC18,31206387
7784,AC18,28249040
7785,AC18,37563518
7786,AC18,55413999
7787,AC18,27030434
7788,AC18,63866603
7789,AC18,24699256
7790,AC18,29339434
7791,AC18,54802758
7792,AC18,47770623
7793,AC18,12464772
7794,AC18,22528041
7795,AC18,10906371
7796,AC18,48005504
7797,AC18,21240847
7798,AC18,20346992
7799,AC18,51658790
7800,AC18,44058770
7801,AC18,44996958
7802,AC18,32711647
7803,AC18,43246242
7804,AC18,59676338
7805,AC18,31421923
7806,AC18,30849281
7807,AC18,35620619
7808,AC18,44059636
7809,AC18,60359487
7810,AC18,30801289
7811,AC18,37865566
7812,AC18,31461826
7813,AC18,23725795
7814,AC18,34054111
7815,AC18,31439408
7816,AC18,43742007
7817,AC18,24809690
7818,AC18,62030719
7819,AC18,66705108
7820,AC18,34041309
7821,AC18,30106351
7822,AC18,48086066
7823,AC18,50795886
7824,AC18,47884664
7825,AC18,25844629
7826,AC18,16556931
7827,AC18,16557750
7828,AC18,16557073
7829,AC18,16557520
7830,AC18,27851420
7831,AC18,5359842
7832,AC18,20192209
7833,AC18,20284540
7834,AC18,16925486
7835,AC18,17532629
7836,AC18,17532453
7837,AC18,17532521
7838,AC18,17532552
7839,AC18,51827851
7840,AC18,55338813
7841,AC18,37898949
7842,AC18,37898737
7843,AC18,38028179
7844,AC18,38028131
7845,AC18,62776430
7846,AC18,31273544
7847,AC18,1785925
7848,AC18,46356084
7849,AC18,5394712
7850,AC18,5360977
7851,AC18,244443
7852,AC18,52569178
7853,AC18,14937834
7854,AC18,14854301
7855,AC18,39474549
7856,AC18,38927361
7857,AC18,45537172
7858,AC18,46091560
7859,AC18,30003143
7860,AC18,69184844
7861,AC18,29494326
7862,AC18,32500301
7863,AC18,32510825
7864,AC18,32519471
7865,AC18,32520286
7866,AC18,11796793
7867,AC18,9404477
7868,AC18,16901575
7869,AC18,1423554
7870,AC18,47554777
7871,AC18,19228313
7872,AC18,6990884
7873,AC18,5416235
7874,AC18,5365814
7875,AC18,4272851
7876,AC18,430231
7877,AC18,372186
7878,AC18,53018544
7879,AC18,52787189
7880,AC18,52569535
7881,AC18,52568461
7882,AC18,52448226
7883,AC18,14008719
7884,AC18,13982799
7885,AC18,13982727
7886,AC18,13853643
7887,AC18,13661014
7888,AC18,13331762
7889,AC18,13331705
7890,AC18,13306221
7891,AC18,39554769
7892,AC18,39052132
7893,AC18,38300485
7894,AC18,37981601
7895,AC18,46201147
7896,AC18,46481846
7897,AC18,2033448
7898,AC18,2034320
7899,AC18,64321855
7900,AC18,29941058
7901,AC18,30002735
7902,AC18,30506766
7903,AC18,59161179
7904,AC18,58761060
7905,AC18,15097558
7906,AC18,15269225
7907,AC18,15269345
7908,AC18,15432425
7909,AC18,61995491
7910,AC18,54780337
7911,AC18,55624908
7912,AC18,56242102
7913,AC18,56333460
7914,AC18,25890298
7915,AC18,25890647
7916,AC18,27543062
7917,AC18,27784701
7918,AC18,28169134
7919,AC18,42562561
7920,AC18,43440920
7921,AC18,43442511
7922,AC18,32706446
7923,AC18,32787959
7924,AC18,33028222
7925,AC18,33171163
7926,AC18,33455938
7927,AC18,24347245
7928,AC18,65695115
7929,AC18,62810024
7930,AC18,11483163
7931,AC18,10991421
7932,AC18,10741593
7933,AC18,10611081
7934,AC18,10539512
7935,AC18,10339026
7936,AC18,9409602
7937,AC18,9348001
7938,AC18,9233196
7939,AC18,9196766
7940,AC18,9195663
7941,AC18,21084159
7942,AC18,35516425
7943,AC18,35549705
7944,AC18,17859988
7945,AC18,16821163
7946,AC18,16476322
7947,AC18,16432433
7948,AC18,16308551
7949,AC18,16306994
7950,AC18,12021976
7951,AC18,12022927
7952,AC18,12116448
7953,AC18,12598788
7954,AC18,12728338
7955,AC18,12813543
7956,AC18,13010788
7957,AC18,13016832
7958,AC18,33741399
7959,AC18,33715531
7960,AC18,31330009
7961,AC18,31325400
7962,AC18,506550
7963,AC18,52143262
7964,AC18,52114946
7965,AC18,67523721
7966,AC18,25152446
7967,AC18,24841739
7968,AC18,24821248
7969,AC18,24545339
7970,AC18,24525144
7971,AC18,23797931
7972,AC18,39187080
7973,AC18,3673858
7974,AC18,18738137
7975,AC18,18738172
7976,AC18,35808917
7977,AC18,33775298
7978,AC18,5435845
7979,AC18,67136526
7980,AC18,6578772
7981,AC18,28190382
7982,AC18,43873987
7983,AC18,27382030
7984,AC18,4287257
7985,AC18,31644275
7986,AC18,39646713
7987,AC18,8691884
7988,AC18,56854951
7989,AC18,4693951
7990,AC18,46413311
7991,AC18,34225980
7992,AC18,11464995
7993,AC18,8821269
7994,AC18,43358915
7995,AC18,35821263
7996,AC18,8069592
7997,AC18,64819691
7998,AC18,27783843
7999,AC18,32365702
8000,AC18,38929477
8001,AC18,27783934
8002,AC18,47884618
8003,AC18,27784750
8004,AC18,13289628
8005,AC18,27784374
8006,AC18,32365517
8007,AC18,35547763
8008,AC18,46355963
8009,AC18,1961246
8010,AC18,6284130
8011,AC18,62138660
8012,AC18,66236162
8013,AC18,28249068
8014,AC18,8685416
8015,AC18,44107687
8016,AC18,31417258
8017,AC18,42159349
8018,AC18,42159314
8019,AC18,64270661
8020,AC18,10162607
8021,AC18,37649580
8022,AC18,7101509
8023,AC18,36786951
8024,AC18,66236145
8025,AC18,21541041
8026,AC18,16541841
8027,AC18,29485436
8028,AC18,34083828
8029,AC18,13900821
8030,AC18,37649665
8031,AC18,42154705
8032,AC18,37042128
8033,AC18,35758551
8034,AC18,11161015
8035,AC18,64918972
8036,AC18,43359001
8037,AC18,54802822
8038,AC18,47507903
8039,AC18,38125624
8040,AC18,69961182
8041,AC18,43429467
8042,AC18,50271804
8043,AC18,59827177
8044,AC18,69158227
8045,AC18,63366400
8046,AC18,43996485
8047,AC18,37156445
8048,AC18,33091767
8049,AC18,42833137
8050,AC18,44852863
8051,AC18,47521428
8052,AC18,47850690
8053,AC18,6693399
8054,AC18,59297148
8055,AC18,13461489
8056,AC18,28458523
8057,AC18,24376068
8058,AC18,16864681
8059,AC18,41854978
8060,AC18,43219033
8061,AC18,32325545
8062,AC18,67299820
8063,AC18,10378041
8064,AC18,28214156
8065,AC18,43046662
8066,AC18,43449350
8067,AC18,44432710
8068,AC18,25041887
8069,AC18,37563568
8070,AC18,18660534
8071,AC18,20171388
8072,AC18,46769645
8073,AC18,29339396
8074,AC18,37761546
8075,AC18,9753067
8076,AC18,34187407
8077,AC18,43095405
8078,AC18,63994128
8079,AC18,69174455
8080,AC18,69044871
8081,AC18,59510380
8082,AC18,59073250
8083,AC18,58755107
8084,AC18,57544322
8085,AC18,56976908
8086,AC18,29373622
8087,AC18,29497946
8088,AC18,29752956
8089,AC18,8386768
8090,AC18,71254517
8091,AC18,71640440
8092,AC18,1397376
8093,AC18,15162260
8094,AC18,15614001
8095,AC18,15676385
8096,AC18,15741180
8097,AC18,15865916
8098,AC18,61570054
8099,AC18,61282217
8100,AC18,25904010
8101,AC18,26029136
8102,AC18,26159832
8103,AC18,27663416
8104,AC18,28169529
8105,AC18,28232840
8106,AC18,28799237
8107,AC18,28927202
8108,AC18,42591257
8109,AC18,42719276
8110,AC18,43037530
8111,AC18,43290838
8112,AC18,43479198
8113,AC18,43604965
8114,AC18,44177511
8115,AC18,3400772
8116,AC18,33570582
8117,AC18,11630019
8118,AC18,11253322
8119,AC18,10359980
8120,AC18,10167991
8121,AC18,9279078
8122,AC18,20526206
8123,AC18,22003129
8124,AC18,35354205
8125,AC18,35793194
8126,AC18,36106937
8127,AC18,16701796
8128,AC18,16450581
8129,AC18,16069900
8130,AC18,11929292
8131,AC18,13055756
8132,AC18,46991265
8133,AC18,19267866
8134,AC18,31497134
8135,AC18,51956016
8136,AC18,41642035
8137,AC18,41330848
8138,AC18,25166314
8139,AC18,24910579
8140,AC18,7951859
8141,AC18,7754582
8142,AC18,6925086
8143,AC18,6797950
8144,AC18,5397387
8145,AC18,454278
8146,AC18,53813034
8147,AC18,60945416
8148,AC18,67589497
8149,AC18,14739559
8150,AC18,14047000
8151,AC18,70173107
8152,AC18,40786737
8153,AC18,40280394
8154,AC18,39385236
8155,AC18,39322390
8156,AC18,37868789
8157,AC18,37469986
8158,AC18,36930818
8159,AC18,44962091
8160,AC18,45463081
8161,AC18,45525549
8162,AC18,46672316
